date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:08:30	9943/9943	U-----	200	untouched ('')	application/javascript	etag:%22aa8b1a9f482632e7b3ebe56af7870f09-ssl-df%22	https://moremedia.tv/_nuxt/307956c.js	moremedia.tv/_nuxt/307956c.js	(from https://moremedia.tv/originals/)
04:08:30	1108/1108	U-----	200	untouched ('')	application/javascript	etag:%224cbbbabe286090f19a9f80503116b4c9-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/originals/state.js	moremedia.tv/_nuxt/static/1638563753/originals/state.js	(from https://moremedia.tv/originals/)
04:08:31	6981/6981	U-----	200	untouched ('')	application/javascript	etag:%22f5222785503847d164f466d676f1adb9-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/originals/payload.js	moremedia.tv/_nuxt/static/1638563753/originals/payload.js	(from https://moremedia.tv/originals/)
04:08:31	43744/43744	U-----	200	untouched ('OK')	text/html	etag:%226168fc3eabf8c9a09e9e8484b3d77a4b-ssl-df%22	https://moremedia.tv/originals/hold-me-down-short-film/	moremedia.tv/originals/hold-me-down-short-film/index.html	(from https://moremedia.tv/originals/)
04:08:31	45667/45667	U-----	200	untouched ('OK')	text/html	etag:%22619ee9cfdafa1565e8b2f4aca8ea04d6-ssl-df%22	https://moremedia.tv/originals/tantrums-short-film/	moremedia.tv/originals/tantrums-short-film/index.html	(from https://moremedia.tv/originals/)
04:08:31	37142/37142	U-----	200	untouched ('OK')	text/html	etag:%22b274f48b6a41b0998cae2a462fd80843-ssl-df%22	https://moremedia.tv/originals/selfie-documentary/	moremedia.tv/originals/selfie-documentary/index.html	(from https://moremedia.tv/originals/)
04:08:57	14404/14404	U-----	200	untouched ('')	application/javascript	etag:%227d35a64bf33c9d2fc7b6f58e067315c6-ssl-df%22	https://moremedia.tv/_nuxt/57b19b3.js	moremedia.tv/_nuxt/57b19b3.js	(from https://moremedia.tv/about/)
04:08:57	1104/1104	U-----	200	untouched ('')	application/javascript	etag:%22fa448802c4f0adc2fffd4372486c6373-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/about/state.js	moremedia.tv/_nuxt/static/1638563753/about/state.js	(from https://moremedia.tv/about/)
04:08:58	20780/20780	U-----	200	untouched ('')	application/javascript	etag:%2236ed29da84e8462a4c023b435c6139e4-ssl-df%22	https://moremedia.tv/_nuxt/885a4f9.js	moremedia.tv/_nuxt/885a4f9.js	(from https://moremedia.tv/about/)
04:08:58	18059/18059	U-----	200	untouched ('')	application/javascript	etag:%227786ce6f90335cf65084deef441f4e8d-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/about/payload.js	moremedia.tv/_nuxt/static/1638563753/about/payload.js	(from https://moremedia.tv/about/)
